"","credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","not.fully.paid","has.delinq.2yrs","has.pub.rec","log.revol.bal","has.revol.bal"
"173",TRUE,"all_other",0.0775,149.87,9.952277717,6.34,752,3029,3470,25.5,0,0,0,FALSE,FALSE,FALSE,8.15219801586179,TRUE
"174",TRUE,"all_other",0.0996,96.75,11.03488966,11.98,682,1799,12640,83.2,0,0,0,FALSE,FALSE,FALSE,9.44470077849556,TRUE
"175",TRUE,"home_improvement",0.0712,92.8,11.44035477,0,812,8250,368,1.2,0,0,0,FALSE,FALSE,FALSE,5.91079664404053,TRUE
"176",TRUE,"credit_card",0.1091,192.09,11.09741002,19.82,677,4290,30597,89.5,1,1,0,FALSE,TRUE,FALSE,10.3286899263273,TRUE
"177",TRUE,"all_other",0.1154,593.92,10.20359214,10.8,682,5050,8537,75.5,0,0,0,FALSE,FALSE,FALSE,9.05228206731791,TRUE
"178",TRUE,"debt_consolidation",0.1091,392.36,10.46310334,15.74,692,1500.041667,15649,54.5,2,0,0,FALSE,FALSE,FALSE,9.6582261959683,TRUE
"179",TRUE,"educational",0.0775,156.11,10.858999,9.55,767,12960.04167,4067,7.3,0,0,0,FALSE,FALSE,FALSE,8.31090675716845,TRUE
"180",TRUE,"debt_consolidation",0.1028,155.52,10.46310334,7.51,687,2795,5836,68.7,0,0,1,FALSE,FALSE,TRUE,8.67197224520379,TRUE
"181",TRUE,"credit_card",0.1028,485.99,11.38509209,11.95,702,5070,24615,94.7,0,0,0,FALSE,FALSE,FALSE,10.1111519170019,TRUE
"182",TRUE,"all_other",0.1028,116.64,10.30895266,7.88,687,5130.041667,7600,71.7,0,0,1,FALSE,FALSE,TRUE,8.93603509656604,TRUE
"183",TRUE,"debt_consolidation",0.1122,223.34,10.83958091,18.68,682,1889.041667,9495,87.9,2,0,0,TRUE,FALSE,FALSE,9.1586259362895,TRUE
"184",TRUE,"credit_card",0.0775,149.87,9.903487553,10.26,757,6330.041667,4921,30.4,0,0,0,FALSE,FALSE,FALSE,8.501470230951,TRUE
"185",TRUE,"educational",0.1154,211.17,11.46163217,1.83,667,3421.041667,11200,23.2,1,0,0,FALSE,FALSE,FALSE,9.32375833901174,TRUE
"186",TRUE,"debt_consolidation",0.0743,186.45,11.13730067,6.11,777,7440.041667,2444,5.6,3,0,0,FALSE,FALSE,FALSE,7.80180040190897,TRUE
"187",TRUE,"debt_consolidation",0.0933,790.86,11.00209984,0.82,767,2100,916,6.8,0,0,0,FALSE,FALSE,FALSE,6.82110747225646,TRUE
"188",TRUE,"small_business",0.0901,795.11,13.33100224,3.83,782,3660,148829,6.6,5,0,0,TRUE,FALSE,FALSE,11.9105599939632,TRUE
"189",TRUE,"credit_card",0.087,126.65,10.69194491,18.71,747,3630,3209,12.6,0,0,0,FALSE,FALSE,FALSE,8.07402621612406,TRUE
"190",TRUE,"credit_card",0.1091,294.27,11.28978191,17.17,677,3840.041667,7570,82.3,0,0,0,FALSE,FALSE,FALSE,8.93208043810331,TRUE
"191",TRUE,"debt_consolidation",0.1091,404.62,11.28978191,9.23,687,2519,13126,96.5,0,0,1,FALSE,FALSE,TRUE,9.48242645680341,TRUE
"192",TRUE,"debt_consolidation",0.1186,397.77,11.91839057,20.48,687,4452.041667,66654,51.6,1,0,0,FALSE,FALSE,FALSE,11.1072853415478,TRUE
"193",TRUE,"debt_consolidation",0.0743,178.68,11.46163217,1.2,812,16259.04167,50,0.3,0,0,0,FALSE,FALSE,FALSE,3.93182563272433,TRUE
"194",TRUE,"educational",0.1028,29.16,9.392661929,16.7,687,2069,3084,65.6,3,0,0,TRUE,FALSE,FALSE,8.03430693633949,TRUE
"195",TRUE,"small_business",0.0996,417.62,11.42954386,6.48,712,5610.041667,2598,23.8,1,0,0,FALSE,FALSE,FALSE,7.86288203464149,TRUE
"196",TRUE,"credit_card",0.1059,130.18,11.03488966,17.81,682,6330.041667,18168,68.5,2,0,0,FALSE,FALSE,FALSE,9.80747212410244,TRUE
"197",TRUE,"all_other",0.1122,98.53,10.40134951,22.79,682,9389,24218,85.3,2,0,0,FALSE,FALSE,FALSE,10.0948927280631,TRUE
"198",TRUE,"all_other",0.0807,15.69,9.798127037,4.27,722,1470,0,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE
"199",TRUE,"credit_card",0.1091,523.14,12.20607265,10.7,697,7320,72303,73.7,1,0,0,FALSE,FALSE,FALSE,11.1886347316511,TRUE
"200",TRUE,"all_other",0.087,557.23,11.9381932,0.12,757,1128.041667,1032,5,0,0,0,FALSE,FALSE,FALSE,6.94022246911964,TRUE
"201",TRUE,"all_other",0.1122,315.3,10.65725935,14.6,677,3630,133,4.2,1,0,0,FALSE,FALSE,FALSE,4.89783979995091,TRUE
"202",TRUE,"debt_consolidation",0.1154,527.93,10.70099475,12.16,682,2130,34023,57.7,1,2,0,TRUE,TRUE,FALSE,10.4348214369335,TRUE
"203",TRUE,"major_purchase",0.0743,93.23,11.1844214,11.18,757,4500.041667,12430,29.6,5,0,0,FALSE,FALSE,FALSE,9.42794863179171,TRUE
"204",TRUE,"debt_consolidation",0.0775,202.94,10.77895629,13.53,787,10260.04167,10742,8.9,3,0,0,FALSE,FALSE,FALSE,9.28200965866654,TRUE
"205",TRUE,"debt_consolidation",0.1186,165.74,10.59663473,7.02,667,2789.041667,2197,75.8,0,2,0,TRUE,TRUE,FALSE,7.69530313496357,TRUE
"206",TRUE,"all_other",0.1028,158.76,10.69194491,15.3,692,4410,88,23.8,1,3,0,TRUE,TRUE,FALSE,4.48863636973214,TRUE
"207",TRUE,"debt_consolidation",0.1028,485.99,10.81977828,11.88,702,7020.041667,13867,33.7,0,0,0,FALSE,FALSE,FALSE,9.53733930680491,TRUE
"208",TRUE,"all_other",0.0996,322.49,11.19134184,10.28,702,4920.041667,3943,98.6,3,0,0,TRUE,FALSE,FALSE,8.27995071572253,TRUE
"209",TRUE,"debt_consolidation",0.087,189.97,10.08580911,19.45,757,3870.041667,5405,40,2,0,0,FALSE,FALSE,FALSE,8.59526472683639,TRUE
"210",TRUE,"debt_consolidation",0.1217,376.24,10.42228135,23.96,712,3030.041667,12102,49,1,0,0,FALSE,FALSE,FALSE,9.4012086347386,TRUE
"211",TRUE,"debt_consolidation",0.1217,599.33,11.61045137,18.3,682,4379,18076,81.4,1,0,0,FALSE,FALSE,FALSE,9.80239569097485,TRUE
"212",TRUE,"debt_consolidation",0.1217,132.35,10.20359214,23.2,702,5279.041667,4504,39.2,1,0,0,TRUE,FALSE,FALSE,8.41294317004244,TRUE
"213",TRUE,"small_business",0.1186,828.69,10.858999,9.74,712,4859.041667,25852,60.5,0,0,0,FALSE,FALSE,FALSE,10.1601819273614,TRUE
"214",TRUE,"credit_card",0.1091,604.88,10.858999,17.56,707,8061,32438,43,0,1,0,FALSE,TRUE,FALSE,10.3871166816136,TRUE
"215",TRUE,"debt_consolidation",0.087,538.23,10.93131966,11.51,747,6240.041667,20380,48.1,2,0,0,FALSE,FALSE,FALSE,9.92235837328638,TRUE
"216",TRUE,"credit_card",0.0933,172.55,10.6454249,16.09,707,2220,38054,61.2,0,0,0,FALSE,FALSE,FALSE,10.5467877607015,TRUE
"217",TRUE,"small_business",0.1091,604.88,10.49127422,4.67,697,1410,25,0.2,2,0,0,FALSE,FALSE,FALSE,3.25809653802148,TRUE
"218",TRUE,"all_other",0.0996,290.24,10.54534144,3.38,697,1782,3305,55.1,2,0,0,FALSE,FALSE,FALSE,8.10349427838097,TRUE
"219",TRUE,"major_purchase",0.1186,530.36,11.36674295,15.1,682,3900,348,4.8,0,0,0,TRUE,FALSE,FALSE,5.85507192220243,TRUE
"220",TRUE,"all_other",0.087,158.31,10.08580911,6.15,722,1350,3015,25.3,0,0,0,FALSE,FALSE,FALSE,8.01168672912785,TRUE
"221",TRUE,"debt_consolidation",0.1059,390.54,10.30895266,19.84,702,2042.041667,7336,71.9,1,0,0,FALSE,FALSE,FALSE,8.900685318714,TRUE
"222",TRUE,"credit_card",0.1249,301.04,10.858999,4.98,662,6630.041667,8644,72.6,1,0,0,FALSE,FALSE,FALSE,9.06473639811739,TRUE
"223",TRUE,"small_business",0.1154,659.91,11.47210347,17.81,707,3629,93,0,2,0,0,TRUE,FALSE,FALSE,4.54329478227,TRUE
"224",TRUE,"small_business",0.0743,217.52,10.66895539,1.65,777,2879,2698,9.5,0,0,0,FALSE,FALSE,FALSE,7.900636613018,TRUE
"225",TRUE,"home_improvement",0.1028,388.79,11.48246626,5.58,697,4800.041667,19009,30,0,0,0,FALSE,FALSE,FALSE,9.85272043548247,TRUE
"226",TRUE,"major_purchase",0.087,158.31,10.77895629,0.38,717,12930.04167,498,7.3,2,1,0,FALSE,TRUE,FALSE,6.21260609575152,TRUE
"227",TRUE,"debt_consolidation",0.1217,319.64,11.00209984,19.28,672,4740,10358,91.7,2,0,1,TRUE,FALSE,TRUE,9.2456109860581,TRUE
"228",TRUE,"credit_card",0.1028,103.68,11.22524339,9.7,682,12780,2105,45.3,0,3,0,FALSE,TRUE,FALSE,7.65254569269392,TRUE
"229",TRUE,"home_improvement",0.0964,154.08,11.00209984,12.94,697,2969.041667,2822,9.9,3,0,0,FALSE,FALSE,FALSE,7.94555542825349,TRUE
"230",TRUE,"debt_consolidation",0.1059,650.9,11.58988651,11.96,707,5070,21004,97.7,0,0,0,FALSE,FALSE,FALSE,9.95251578360348,TRUE
"231",TRUE,"all_other",0.1375,81.74,10.75790288,24.08,667,2820,11675,75.8,1,0,0,FALSE,FALSE,FALSE,9.365290731974,TRUE
"232",TRUE,"all_other",0.0901,238.54,9.875088078,10.37,712,1230.041667,3933,43.7,0,0,0,FALSE,FALSE,FALSE,8.277411998949,TRUE
"233",TRUE,"debt_consolidation",0.128,335.98,10.98189713,7.51,662,4109.041667,7251,80.6,3,0,2,FALSE,FALSE,TRUE,8.88903257187474,TRUE
"234",TRUE,"all_other",0.1217,93.23,10.71441777,19.19,692,4440.041667,88,44,1,3,0,TRUE,TRUE,FALSE,4.48863636973214,TRUE
"235",TRUE,"all_other",0.0933,95.87,10.50780352,2.69,697,4680,1492,33.2,2,0,0,FALSE,FALSE,FALSE,7.30854279753919,TRUE
"236",TRUE,"debt_consolidation",0.0996,95.94,10.1266311,14.16,692,1918.041667,7121,33.7,0,0,0,FALSE,FALSE,FALSE,8.87094386383772,TRUE
"237",TRUE,"debt_consolidation",0.128,554.37,11.03488966,19.22,677,3060.041667,17641,69.5,2,0,0,FALSE,FALSE,FALSE,9.77803770181871,TRUE
"238",TRUE,"small_business",0.1438,859.07,11.28978191,20.79,682,3059.041667,30946,61.5,3,0,0,TRUE,FALSE,FALSE,10.3400313428816,TRUE
"239",TRUE,"major_purchase",0.0838,472.68,11.2515607,7.96,772,5909.041667,0,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE
"240",TRUE,"credit_card",0.1091,586.9,11.22524339,10.34,697,2669.041667,23391,90.7,1,0,0,FALSE,FALSE,FALSE,10.0601493625495,TRUE
"241",TRUE,"major_purchase",0.0964,224.69,9.878169745,21.23,772,5881,16324,48,0,0,0,FALSE,FALSE,FALSE,9.70045295414463,TRUE
"242",TRUE,"debt_consolidation",0.128,483.81,10.49460201,8.47,662,2670.041667,7104,93.5,2,0,0,TRUE,FALSE,FALSE,8.8685540405312,TRUE
"243",TRUE,"debt_consolidation",0.1217,399.55,10.08580911,14.5,672,1950.041667,9273,43.9,0,0,0,FALSE,FALSE,FALSE,9.13497006495141,TRUE
"244",TRUE,"debt_consolidation",0.1186,232.04,10.82774645,17.02,672,4380,6718,94.6,3,0,0,FALSE,FALSE,FALSE,8.81269461292015,TRUE
"245",TRUE,"small_business",0.0964,802.47,11.22524339,17.06,767,5691.041667,12017,12.1,4,0,0,TRUE,FALSE,FALSE,9.39416080489387,TRUE
"246",TRUE,"debt_consolidation",0.1091,304.9,11.16368368,18.96,692,5430,5749,43.2,1,1,0,FALSE,TRUE,FALSE,8.6569551337914,TRUE
"247",TRUE,"small_business",0.1249,836.23,11.27545477,7.99,692,4739,6530,21.8,0,1,0,FALSE,TRUE,FALSE,8.78431534990266,TRUE
"248",TRUE,"all_other",0.0775,124.89,10.08580911,6,752,2729.041667,2666,12.1,0,0,0,FALSE,FALSE,FALSE,7.88870952418201,TRUE
"249",TRUE,"all_other",0.1028,113.4,10.77895629,17.65,687,2070,3761,55.4,2,0,0,FALSE,FALSE,FALSE,8.23270600986098,TRUE
"250",TRUE,"credit_card",0.1407,842.47,11.69524702,12.81,677,5340.041667,33698,91.3,0,0,0,FALSE,FALSE,FALSE,10.4252234423097,TRUE
"251",TRUE,"debt_consolidation",0.1091,817.41,11.19821472,22.13,737,9900,3472,4.5,1,0,0,TRUE,FALSE,FALSE,8.15277405274407,TRUE
"252",TRUE,"debt_consolidation",0.1596,421.65,10.46287474,20.82,667,6750.041667,14534,48.9,3,1,0,FALSE,TRUE,FALSE,9.58431481299298,TRUE
"253",TRUE,"educational",0.0933,575.17,11.00209984,9.96,732,2732.041667,6703,47.5,1,0,0,FALSE,FALSE,FALSE,8.81045964216192,TRUE
"254",TRUE,"all_other",0.1312,405.03,11.56171563,18.25,667,4358,5861,53.8,2,0,0,FALSE,FALSE,FALSE,8.67624612127084,TRUE
"255",TRUE,"debt_consolidation",0.128,167.99,10.14564911,18.65,662,1380,5061,72.3,0,1,0,FALSE,TRUE,FALSE,8.52951694110507,TRUE
"256",TRUE,"debt_consolidation",0.0996,677.22,10.89857098,3.77,722,6149,16888,39.5,0,0,0,FALSE,FALSE,FALSE,9.73441780141792,TRUE
"257",TRUE,"all_other",0.1154,131.99,10.83863929,9.14,667,3990,463,92.6,0,0,0,FALSE,FALSE,FALSE,6.13988455222626,TRUE
"258",TRUE,"debt_consolidation",0.0933,281.2,10.1266311,0,712,3360.041667,0,0,0,1,0,FALSE,TRUE,FALSE,0,FALSE
"259",TRUE,"debt_consolidation",0.0964,802.47,10.77895629,9.78,742,2550,8283,12.7,4,0,0,FALSE,FALSE,FALSE,9.02208122251547,TRUE
"260",TRUE,"credit_card",0.1091,505.16,11.61728548,10.86,687,3420.041667,46525,93.6,0,0,0,FALSE,FALSE,FALSE,10.7477665751,TRUE
"261",TRUE,"home_improvement",0.0743,180.23,10.62861778,2.32,772,2610.041667,2650,6.6,0,0,0,FALSE,FALSE,FALSE,7.88269220628903,TRUE
"262",TRUE,"small_business",0.0933,798.84,11.51292546,1.57,762,6359.041667,17,0.1,5,0,0,TRUE,FALSE,FALSE,2.89037175789616,TRUE
"263",TRUE,"all_other",0.0933,319.54,10.50506754,19.46,727,4470.041667,827,6.6,2,0,0,TRUE,FALSE,FALSE,6.71901315438526,TRUE
"264",TRUE,"debt_consolidation",0.0964,32.1,8.517193191,18,702,1200.041667,961,26,2,0,0,FALSE,FALSE,FALSE,6.86901445066571,TRUE
"265",TRUE,"debt_consolidation",0.0964,192.6,9.798127037,2.87,697,1199.041667,1554,29.3,1,0,0,FALSE,FALSE,FALSE,7.34923082461333,TRUE
"266",TRUE,"home_improvement",0.1407,764.64,11.81303006,3.66,672,5790,10753,52.3,2,3,0,TRUE,TRUE,FALSE,9.28303305736962,TRUE
"267",TRUE,"all_other",0.0712,30.94,11.69524702,0.65,792,3810.041667,2227,3.8,1,0,0,FALSE,FALSE,FALSE,7.70885960104718,TRUE
"268",TRUE,"credit_card",0.0901,381.66,11.51961693,6.64,722,10290.04167,7606,18.6,0,0,1,FALSE,FALSE,TRUE,8.9368241549973,TRUE
"269",TRUE,"debt_consolidation",0.1249,301.04,11.00209984,4.64,662,2222,8355,34.4,0,2,0,TRUE,TRUE,FALSE,9.03073512267646,TRUE
"270",TRUE,"credit_card",0.1438,687.25,11.32659589,16.05,667,2190,27293,86.6,0,0,0,FALSE,FALSE,FALSE,10.2144221767981,TRUE
"271",TRUE,"debt_consolidation",0.0964,320.99,11.1124479,3.6,712,2850,10157,26.2,0,1,0,FALSE,TRUE,FALSE,9.22601685136119,TRUE
"272",TRUE,"small_business",0.147,862.97,11.3736634,5.79,677,4739,4209,75.2,2,0,0,TRUE,FALSE,FALSE,8.34521792667643,TRUE
"273",TRUE,"credit_card",0.0807,250.95,10.89673933,10.44,767,3449.041667,0,0,1,0,0,FALSE,FALSE,FALSE,0,FALSE
"274",TRUE,"all_other",0.0743,87.01,10.28793329,3.96,767,3930,1773,5,1,0,0,FALSE,FALSE,FALSE,7.48099216286952,TRUE
"275",TRUE,"all_other",0.0775,62.45,10.08580911,2.4,742,2290.041667,949,55.8,1,0,0,TRUE,FALSE,FALSE,6.85646198459459,TRUE
"276",TRUE,"home_improvement",0.1375,851.41,11.22524339,19.78,687,2399.041667,12308,43.6,2,0,0,TRUE,FALSE,FALSE,9.4180859811103,TRUE
"277",TRUE,"credit_card",0.1059,244.09,10.59600954,12.1,687,4019,7914,30.8,3,2,0,FALSE,TRUE,FALSE,8.97651497231511,TRUE
"278",TRUE,"debt_consolidation",0.1438,687.25,10.65725935,15.7,672,3690,9150,96.3,0,0,0,FALSE,FALSE,FALSE,9.12161844191538,TRUE
"279",TRUE,"debt_consolidation",0.1122,656.86,10.55986701,14.04,702,1800,21777,53.7,3,0,0,FALSE,FALSE,FALSE,9.98865556490601,TRUE
"280",TRUE,"all_other",0.128,537.57,11.48440253,12.43,667,2580,4281,63,3,0,0,FALSE,FALSE,FALSE,8.36217546914963,TRUE
"281",TRUE,"debt_consolidation",0.0964,320.99,10.12502982,8.17,712,3300,4475,63,0,0,0,FALSE,FALSE,FALSE,8.40648506943182,TRUE
"282",TRUE,"debt_consolidation",0.0996,386.99,11.51292546,8.17,707,3839.041667,25413,45.2,2,0,0,FALSE,FALSE,FALSE,10.1430554822645,TRUE
"283",TRUE,"small_business",0.0838,315.12,11.58058411,2.28,742,4740,15043,65.2,2,0,0,FALSE,FALSE,FALSE,9.61873451959023,TRUE
"284",TRUE,"major_purchase",0.1059,292.91,10.16277015,5.56,682,1350.041667,6353,39.5,2,0,0,FALSE,FALSE,FALSE,8.75683981482946,TRUE
"285",TRUE,"debt_consolidation",0.0807,125.48,9.980448594,10.33,742,1920.041667,3737,55.8,1,0,0,FALSE,FALSE,FALSE,8.22630598801551,TRUE
"286",TRUE,"debt_consolidation",0.0933,383.45,11.13663073,7.47,717,5580.041667,11370,41.6,0,2,0,FALSE,TRUE,FALSE,9.33882153362472,TRUE
"287",TRUE,"debt_consolidation",0.1343,523.78,10.49127422,17.4,667,10380.04167,18403,73.3,0,1,0,FALSE,TRUE,FALSE,9.82032331127536,TRUE
"288",TRUE,"all_other",0.1217,199.78,11.69524702,6.81,662,2041.041667,19504,77.3,0,0,0,FALSE,FALSE,FALSE,9.87842612194076,TRUE
"289",TRUE,"debt_consolidation",0.0933,575.17,11.53272809,16.95,747,3630,10463,8.2,2,0,0,FALSE,FALSE,FALSE,9.25569607369698,TRUE
"290",TRUE,"debt_consolidation",0.0901,95.42,9.210340372,6.72,707,3329,2808,51.1,3,1,0,FALSE,TRUE,FALSE,7.94058382710424,TRUE
"291",TRUE,"debt_consolidation",0.0901,477.07,11.17043516,6.88,742,4589.041667,6297,14.5,0,0,0,FALSE,FALSE,FALSE,8.74798740166097,TRUE
"292",TRUE,"all_other",0.0807,345.06,11.03488966,14.07,792,7867.041667,33060,21.7,0,0,0,FALSE,FALSE,FALSE,10.4061096189514,TRUE
"293",TRUE,"all_other",0.1122,155.19,9.893437217,23.03,717,2580,4500,13,0,0,0,TRUE,FALSE,FALSE,8.41205487329293,TRUE
"294",TRUE,"home_improvement",0.0996,644.97,11.21171226,13.28,732,1770,2344,9.8,1,0,0,FALSE,FALSE,FALSE,7.76004068088038,TRUE
"295",TRUE,"all_other",0.0712,92.8,11.01205017,1.19,797,6270.041667,2907,4,0,0,0,FALSE,FALSE,FALSE,7.97522083865341,TRUE
"296",TRUE,"debt_consolidation",0.0996,306.36,10.96819829,21.93,727,4593.041667,26218,28.7,2,0,0,FALSE,FALSE,FALSE,10.1742396177651,TRUE
"297",TRUE,"debt_consolidation",0.1154,143.53,9.998797732,24.71,707,1291.041667,5967,25.5,0,0,0,FALSE,FALSE,FALSE,8.6941671418836,TRUE
"298",TRUE,"credit_card",0.0964,288.89,11.62625415,10.36,702,6119,27786,85.5,2,0,1,TRUE,FALSE,TRUE,10.2323235644084,TRUE
"299",TRUE,"all_other",0.0933,87.88,11.62625415,13.46,702,6120,27786,85.5,2,0,1,TRUE,FALSE,TRUE,10.2323235644084,TRUE
"300",TRUE,"all_other",0.0901,381.66,11.69524702,4.28,722,4080.041667,7335,45.8,1,1,0,FALSE,TRUE,FALSE,8.9005490139363,TRUE
"301",TRUE,"debt_consolidation",0.1122,197.06,10.80972795,0,672,2519,0,0,1,1,0,FALSE,TRUE,FALSE,0,FALSE
"302",TRUE,"credit_card",0.0807,83.92,10.59663473,16.68,737,6988,19210,48.3,0,0,0,FALSE,FALSE,FALSE,9.86323831062844,TRUE
"303",TRUE,"small_business",0.0964,481.48,10.59663473,4.05,717,2759.041667,11601,85.9,3,0,0,FALSE,FALSE,FALSE,9.35893277602601,TRUE
"304",TRUE,"debt_consolidation",0.0996,253.16,10.16585182,6.14,697,2040.041667,991,34.2,1,0,0,FALSE,FALSE,FALSE,6.89972310728487,TRUE
"305",TRUE,"all_other",0.0743,77.69,13.16542287,2.45,762,6240,141287,9.4,5,1,0,FALSE,TRUE,FALSE,11.8585556393762,TRUE
"306",TRUE,"all_other",0.1014,97,11.69524702,8.71,687,2311.041667,199,1.1,1,1,0,FALSE,TRUE,FALSE,5.29831736654804,TRUE
"307",TRUE,"all_other",0.1046,259.87,11.69524702,11.28,692,5018.041667,63580,80.6,1,0,0,TRUE,FALSE,FALSE,11.0600699625575,TRUE
"308",TRUE,"home_improvement",0.0743,124.3,11.04292184,5.82,772,5430,773,4.8,0,0,0,FALSE,FALSE,FALSE,6.65157187358973,TRUE
"309",TRUE,"debt_consolidation",0.133,67.68,9.798127037,22,662,1470,1042,37.2,3,1,0,FALSE,TRUE,FALSE,6.94985645500077,TRUE
"310",TRUE,"debt_consolidation",0.133,406.07,10.20359214,7.16,662,1530.041667,137,3.2,1,1,0,TRUE,TRUE,FALSE,4.9272536851572,TRUE
"311",TRUE,"credit_card",0.0983,241.41,11.47210347,2.69,712,4709,1944,47.4,0,0,1,FALSE,FALSE,TRUE,7.57301725605255,TRUE
"312",TRUE,"small_business",0.1393,170.72,10.54534144,20.72,662,7109.041667,16613,18.3,1,1,0,TRUE,TRUE,FALSE,9.71800099239902,TRUE
"313",TRUE,"educational",0.0838,293.85,9.392661929,0,737,1139,0,0,1,0,0,FALSE,FALSE,FALSE,0,FALSE
"314",TRUE,"credit_card",0.133,318.09,10.81977828,17.04,662,6179,5181,97.8,3,0,1,FALSE,FALSE,TRUE,8.55294636112206,TRUE
"315",TRUE,"major_purchase",0.092,63.79,10.08580911,18.65,727,3455.041667,597,14.2,2,1,0,FALSE,TRUE,FALSE,6.39359075395063,TRUE
"316",TRUE,"all_other",0.0743,217.52,11.00209984,1.72,807,7230,3202,1.1,1,0,0,FALSE,FALSE,FALSE,8.07184314960916,TRUE
"317",TRUE,"credit_card",0.1236,667.74,11.79810441,13.42,687,3420.041667,46086,92.7,0,0,0,FALSE,FALSE,FALSE,10.7382861935549,TRUE
"318",TRUE,"debt_consolidation",0.1236,133.55,10.81977828,8.66,662,6839.041667,9380,44.1,1,0,1,TRUE,FALSE,TRUE,9.14644164612595,TRUE
"319",TRUE,"debt_consolidation",0.1014,421.14,10.59663473,17.01,752,4349,35944,56.2,2,0,0,FALSE,FALSE,FALSE,10.489745271418,TRUE
"320",TRUE,"all_other",0.1362,339.94,10.80972795,1.21,672,2519,0,0,0,1,0,FALSE,TRUE,FALSE,0,FALSE
"321",TRUE,"debt_consolidation",0.1078,365.51,11.00209984,14.26,702,6780.041667,7973,89.6,0,0,0,FALSE,FALSE,FALSE,8.9839415279413,TRUE
"322",TRUE,"debt_consolidation",0.0807,313.69,10.11050172,9.95,752,5167,8522,21.7,1,0,0,FALSE,FALSE,FALSE,9.0505236705223,TRUE
"323",TRUE,"credit_card",0.1583,876.83,11.69524702,18.08,677,3330,62976,86.1,2,2,0,FALSE,TRUE,FALSE,11.0505248593509,TRUE
"324",TRUE,"debt_consolidation",0.1362,316.99,10.30895266,21.88,667,1601.041667,7429,82.5,0,0,0,FALSE,FALSE,FALSE,8.9132811377118,TRUE
"325",TRUE,"small_business",0.1236,701.12,10.77895629,0.85,682,2579,639,13.6,1,0,0,TRUE,FALSE,FALSE,6.46146817635372,TRUE
"326",TRUE,"debt_consolidation",0.1014,485,11.38845009,13.73,732,5489,14903,35.3,0,0,0,FALSE,FALSE,FALSE,9.60938491228142,TRUE
"327",TRUE,"debt_consolidation",0.1236,133.55,10.59653473,9.48,662,4080.041667,2923,28.4,3,0,0,FALSE,FALSE,FALSE,7.98070782086967,TRUE
"328",TRUE,"credit_card",0.0838,362.39,11.58058411,8.16,757,5790,18314,50.6,1,0,0,FALSE,FALSE,FALSE,9.81547567521291,TRUE
"329",TRUE,"all_other",0.0712,108.27,10.26813067,0,777,3034.041667,150,7.5,1,0,0,FALSE,FALSE,FALSE,5.01727983681492,TRUE
"330",TRUE,"all_other",0.1236,240.39,9.757305042,4.58,662,3840.041667,0,0,2,0,0,FALSE,FALSE,FALSE,0,FALSE
"331",TRUE,"all_other",0.0743,62.15,11.12714533,9.99,767,8190.041667,2475,5.4,1,1,0,FALSE,TRUE,FALSE,7.81439963380449,TRUE
"332",TRUE,"all_other",0.0838,66.18,9.893437217,2.36,722,5790,1489,62,1,0,0,FALSE,FALSE,FALSE,7.3065313989395,TRUE
"333",TRUE,"debt_consolidation",0.1109,327.82,10.63344871,19.32,702,2849,15368,87.1,0,0,0,FALSE,FALSE,FALSE,9.64010777260731,TRUE
"334",TRUE,"all_other",0.0743,69.14,11.69524702,7.67,762,6007.041667,21521,29.5,1,0,0,TRUE,FALSE,FALSE,9.97683094676034,TRUE
"335",TRUE,"home_improvement",0.1078,313.3,11.02190247,14.06,702,5700.041667,4781,15.5,2,0,0,TRUE,FALSE,FALSE,8.47261414801827,TRUE
"336",TRUE,"debt_consolidation",0.1141,329.34,11.27090486,14.03,692,4470.041667,8473,27.6,3,1,1,FALSE,TRUE,TRUE,9.0447579311865,TRUE
"337",TRUE,"all_other",0.1236,292.97,10.727663,15.53,677,1848,8494,44.2,1,0,0,FALSE,FALSE,FALSE,9.04723303410603,TRUE
"338",TRUE,"all_other",0.0838,315.12,11.15051985,14.03,762,5519,11333,45.5,5,0,0,FALSE,FALSE,FALSE,9.33556233672956,TRUE
"339",TRUE,"debt_consolidation",0.0807,225.86,11.02190247,17,762,5340.041667,9366,40.7,4,0,0,TRUE,FALSE,FALSE,9.14494815320913,TRUE
"340",TRUE,"major_purchase",0.0838,63.03,10.46493024,18.96,742,2190,4922,30.6,0,0,0,FALSE,FALSE,FALSE,8.5016733797582,TRUE
"341",TRUE,"debt_consolidation",0.1267,536.57,11.42081018,10.13,677,5280.041667,23129,79.8,0,1,0,TRUE,TRUE,FALSE,10.0488857552255,TRUE
"342",TRUE,"small_business",0.1204,126.29,11.05089001,12.5,667,3300,29736,80.2,3,0,0,FALSE,FALSE,FALSE,10.3001473406826,TRUE
"343",TRUE,"credit_card",0.0951,192.23,11.60823564,16.87,722,8519.041667,67232,41.1,1,0,0,FALSE,FALSE,FALSE,11.1159194774037,TRUE
"344",TRUE,"all_other",0.1014,97,10.77895629,0,692,5160,0,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE
