credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,has.delinq.2yrs,has.pub.rec,log.revol.bal,has.revol.bal
TRUE,all_other,0.1028,116.64,10.30895266,7.88,687,5130.041667,7600,71.7,0,0,NA,FALSE,FALSE,TRUE,8.936035096566041,TRUE
TRUE,debt_consolidation,0.1122,223.34,10.83958091,18.68,682,1889.041667,9495,87.9,2,0,0,TRUE,FALSE,FALSE,9.1586259362895035,TRUE
TRUE,credit_card,0.0775,149.87,9.903487553,10.26,757,6330.041667,4921,30.4,0,0,0,FALSE,FALSE,FALSE,8.501470230951002,TRUE
TRUE,educational,0.1154,211.17,11.46163217,1.83,667,3421.041667,11200,23.2,1,0,0,FALSE,FALSE,FALSE,9.32375833901174,TRUE
TRUE,debt_consolidation,0.0743,186.45,11.13730067,6.11,777,7440.041667,2444,5.6,3,0,0,FALSE,FALSE,FALSE,7.801800401908973,TRUE
TRUE,debt_consolidation,0.0933,790.86,11.00209984,0.82,767,2100,916,6.8,0,0,0,FALSE,FALSE,FALSE,6.821107472256465,TRUE
TRUE,small_business,0.0901,795.11,NA,3.83,782,3660,NA,6.6,5,0,0,TRUE,FALSE,FALSE,11.910559993963204,TRUE
TRUE,credit_card,0.087,126.65,10.69194491,18.71,747,3630,3209,12.6,0,0,0,FALSE,FALSE,FALSE,8.07402621612406,TRUE
TRUE,credit_card,0.1091,294.27,11.28978191,17.17,677,3840.041667,7570,82.3,0,0,0,FALSE,FALSE,FALSE,8.932080438103307,TRUE
TRUE,debt_consolidation,0.1091,404.62,11.28978191,9.23,687,2519,13126,96.5,0,0,NA,FALSE,FALSE,TRUE,9.482426456803408,TRUE
TRUE,debt_consolidation,0.1186,397.77,11.91839057,20.48,687,4452.041667,NA,51.6,1,0,0,FALSE,FALSE,FALSE,11.107285341547778,TRUE
TRUE,debt_consolidation,0.0743,178.68,11.46163217,1.2,812,NA,50,0.3,0,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,educational,0.1028,29.16,NA,16.7,687,2069,3084,65.6,3,0,0,TRUE,FALSE,FALSE,8.034306936339489,TRUE
TRUE,small_business,0.0996,417.62,11.42954386,6.48,712,5610.041667,2598,23.8,1,0,0,FALSE,FALSE,FALSE,7.8628820346414905,TRUE
TRUE,credit_card,0.1059,130.18,11.03488966,17.81,682,6330.041667,18168,68.5,2,0,0,FALSE,FALSE,FALSE,9.807472124102441,TRUE
TRUE,all_other,0.1122,98.53,10.40134951,22.79,682,9389,24218,85.3,2,0,0,FALSE,FALSE,FALSE,10.094892728063126,TRUE
TRUE,all_other,0.0807,15.69,9.798127037,4.27,722,1470,0,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,credit_card,0.1091,523.14,12.20607265,10.7,697,7320,NA,73.7,1,0,0,FALSE,FALSE,FALSE,11.18863473165106,TRUE
TRUE,all_other,0.087,557.23,11.9381932,0.12,757,1128.041667,1032,5,0,0,0,FALSE,FALSE,FALSE,6.940222469119639,TRUE
TRUE,all_other,0.1122,315.3,10.65725935,14.6,677,3630,133,4.2,1,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,debt_consolidation,0.1154,527.93,10.70099475,12.16,682,2130,34023,57.7,1,NA,0,TRUE,TRUE,FALSE,10.43482143693347,TRUE
TRUE,major_purchase,0.0743,93.23,11.1844214,11.18,757,4500.041667,12430,29.6,5,0,0,FALSE,FALSE,FALSE,9.427948631791715,TRUE
TRUE,debt_consolidation,0.0775,202.94,10.77895629,13.53,787,NA,10742,8.9,3,0,0,FALSE,FALSE,FALSE,9.282009658666542,TRUE
TRUE,debt_consolidation,0.1186,165.74,10.59663473,7.02,667,2789.041667,2197,75.8,0,NA,0,TRUE,TRUE,FALSE,7.6953031349635665,TRUE
TRUE,all_other,0.1028,158.76,10.69194491,15.3,692,4410,88,23.8,1,NA,0,TRUE,TRUE,FALSE,NA,TRUE
TRUE,debt_consolidation,0.1028,485.99,10.81977828,11.88,702,7020.041667,13867,33.7,0,0,0,FALSE,FALSE,FALSE,9.537339306804913,TRUE
TRUE,all_other,0.0996,322.49,11.19134184,10.28,702,4920.041667,3943,98.6,3,0,0,TRUE,FALSE,FALSE,8.279950715722526,TRUE
TRUE,debt_consolidation,0.087,189.97,10.08580911,19.45,757,3870.041667,5405,40,2,0,0,FALSE,FALSE,FALSE,8.595264726836392,TRUE
TRUE,debt_consolidation,0.1217,376.24,10.42228135,23.96,712,3030.041667,12102,49,1,0,0,FALSE,FALSE,FALSE,9.401208634738603,TRUE
TRUE,debt_consolidation,0.1217,599.33,11.61045137,18.3,682,4379,18076,81.4,1,0,0,FALSE,FALSE,FALSE,9.802395690974855,TRUE
TRUE,debt_consolidation,0.1217,132.35,10.20359214,23.2,702,5279.041667,4504,39.2,1,0,0,TRUE,FALSE,FALSE,8.412943170042439,TRUE
TRUE,small_business,0.1186,828.69,10.858999,9.74,712,4859.041667,25852,60.5,0,0,0,FALSE,FALSE,FALSE,10.16018192736142,TRUE
TRUE,credit_card,0.1091,604.88,10.858999,17.56,707,8061,32438,43,0,NA,0,FALSE,TRUE,FALSE,10.387116681613646,TRUE
TRUE,debt_consolidation,0.087,538.23,10.93131966,11.51,747,6240.041667,20380,48.1,2,0,0,FALSE,FALSE,FALSE,9.922358373286379,TRUE
TRUE,credit_card,0.0933,172.55,10.6454249,16.09,707,2220,38054,61.2,0,0,0,FALSE,FALSE,FALSE,10.546787760701491,TRUE
TRUE,small_business,0.1091,604.88,10.49127422,4.67,697,1410,25,0.2,2,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,all_other,0.0996,290.24,10.54534144,3.38,697,1782,3305,55.1,2,0,0,FALSE,FALSE,FALSE,8.10349427838097,TRUE
TRUE,major_purchase,0.1186,530.36,11.36674295,15.1,682,3900,348,4.8,0,0,0,TRUE,FALSE,FALSE,5.855071922202427,TRUE
TRUE,all_other,0.087,158.31,10.08580911,6.15,722,1350,3015,25.3,0,0,0,FALSE,FALSE,FALSE,8.011686729127847,TRUE
TRUE,debt_consolidation,0.1059,390.54,10.30895266,19.84,702,2042.041667,7336,71.9,1,0,0,FALSE,FALSE,FALSE,8.900685318713995,TRUE
TRUE,credit_card,0.1249,301.04,10.858999,4.98,662,6630.041667,8644,72.6,1,0,0,FALSE,FALSE,FALSE,9.064736398117391,TRUE
TRUE,small_business,0.1154,659.91,11.47210347,17.81,707,3629,93,0,2,0,0,TRUE,FALSE,FALSE,NA,TRUE
TRUE,small_business,0.0743,217.52,10.66895539,1.65,777,2879,2698,9.5,0,0,0,FALSE,FALSE,FALSE,7.900636613018005,TRUE
TRUE,home_improvement,0.1028,388.79,11.48246626,5.58,697,4800.041667,19009,30,0,0,0,FALSE,FALSE,FALSE,9.852720435482475,TRUE
TRUE,major_purchase,0.087,158.31,10.77895629,0.38,717,NA,498,7.3,2,NA,0,FALSE,TRUE,FALSE,6.212606095751519,TRUE
TRUE,debt_consolidation,0.1217,319.64,11.00209984,19.28,672,4740,10358,91.7,2,0,NA,TRUE,FALSE,TRUE,9.245610986058102,TRUE
TRUE,credit_card,0.1028,103.68,11.22524339,9.7,682,NA,2105,45.3,0,NA,0,FALSE,TRUE,FALSE,7.652545692693921,TRUE
TRUE,home_improvement,0.0964,154.08,11.00209984,12.94,697,2969.041667,2822,9.9,3,0,0,FALSE,FALSE,FALSE,7.945555428253489,TRUE
TRUE,debt_consolidation,0.1059,650.9,11.58988651,11.96,707,5070,21004,97.7,0,0,0,FALSE,FALSE,FALSE,9.952515783603483,TRUE
TRUE,all_other,0.1375,81.74,10.75790288,24.08,667,2820,11675,75.8,1,0,0,FALSE,FALSE,FALSE,9.365290731974005,TRUE
TRUE,all_other,0.0901,238.54,9.875088078,10.37,712,1230.041667,3933,43.7,0,0,0,FALSE,FALSE,FALSE,8.277411998949004,TRUE
TRUE,debt_consolidation,0.128,335.98,10.98189713,7.51,662,4109.041667,7251,80.6,3,0,NA,FALSE,FALSE,TRUE,8.889032571874742,TRUE
TRUE,all_other,0.1217,93.23,10.71441777,19.19,692,4440.041667,88,44,1,NA,0,TRUE,TRUE,FALSE,NA,TRUE
TRUE,all_other,0.0933,95.87,10.50780352,2.69,697,4680,1492,33.2,2,0,0,FALSE,FALSE,FALSE,7.30854279753919,TRUE
TRUE,debt_consolidation,0.0996,95.94,10.126631100000001,14.16,692,1918.041667,7121,33.7,0,0,0,FALSE,FALSE,FALSE,8.870943863837724,TRUE
TRUE,debt_consolidation,0.128,554.37,11.03488966,19.22,677,3060.041667,17641,69.5,2,0,0,FALSE,FALSE,FALSE,9.778037701818713,TRUE
TRUE,small_business,0.1438,NA,11.28978191,20.79,682,3059.041667,30946,61.5,3,0,0,TRUE,FALSE,FALSE,10.340031342881556,TRUE
TRUE,major_purchase,0.0838,472.68,11.2515607,7.96,772,5909.041667,0,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,credit_card,0.1091,586.9,11.22524339,10.34,697,2669.041667,23391,90.7,1,0,0,FALSE,FALSE,FALSE,10.060149362549504,TRUE
TRUE,major_purchase,0.0964,224.69,9.878169745,21.23,772,5881,16324,48,0,0,0,FALSE,FALSE,FALSE,9.700452954144632,TRUE
TRUE,debt_consolidation,0.128,483.81,10.49460201,8.47,662,2670.041667,7104,93.5,2,0,0,TRUE,FALSE,FALSE,8.868554040531201,TRUE
TRUE,debt_consolidation,0.1217,399.55,10.08580911,14.5,672,1950.041667,9273,43.9,0,0,0,FALSE,FALSE,FALSE,9.134970064951407,TRUE
TRUE,debt_consolidation,0.1186,232.04,10.82774645,17.02,672,4380,6718,94.6,3,0,0,FALSE,FALSE,FALSE,8.81269461292015,TRUE
TRUE,small_business,0.0964,802.47,11.22524339,17.06,767,5691.041667,12017,12.1,4,0,0,TRUE,FALSE,FALSE,9.394160804893874,TRUE
TRUE,debt_consolidation,0.1091,304.9,11.16368368,18.96,692,5430,5749,43.2,1,NA,0,FALSE,TRUE,FALSE,8.656955133791396,TRUE
TRUE,small_business,0.1249,836.23,11.27545477,7.99,692,4739,6530,21.8,0,NA,0,FALSE,TRUE,FALSE,8.784315349902657,TRUE
TRUE,all_other,0.0775,124.89,10.08580911,6,752,2729.041667,2666,12.1,0,0,0,FALSE,FALSE,FALSE,7.888709524182015,TRUE
TRUE,all_other,0.1028,113.4,10.77895629,17.65,687,2070,3761,55.4,2,0,0,FALSE,FALSE,FALSE,8.232706009860976,TRUE
TRUE,credit_card,0.1407,NA,11.69524702,12.81,677,5340.041667,33698,91.3,0,0,0,FALSE,FALSE,FALSE,10.42522344230968,TRUE
TRUE,debt_consolidation,0.1091,817.41,11.19821472,22.13,737,9900,3472,4.5,1,0,0,TRUE,FALSE,FALSE,8.152774052744075,TRUE
TRUE,debt_consolidation,0.1596,421.65,10.46287474,20.82,667,6750.041667,14534,48.9,3,NA,0,FALSE,TRUE,FALSE,9.584314812992977,TRUE
TRUE,educational,0.0933,575.17,11.00209984,9.96,732,2732.041667,6703,47.5,1,0,0,FALSE,FALSE,FALSE,8.810459642161918,TRUE
TRUE,all_other,0.1312,405.03,11.56171563,18.25,667,4358,5861,53.8,2,0,0,FALSE,FALSE,FALSE,8.676246121270838,TRUE
TRUE,debt_consolidation,0.128,167.99,10.14564911,18.65,662,1380,5061,72.3,0,NA,0,FALSE,TRUE,FALSE,8.529516941105069,TRUE
TRUE,debt_consolidation,0.0996,677.22,10.89857098,3.77,722,6149,16888,39.5,0,0,0,FALSE,FALSE,FALSE,9.734417801417921,TRUE
TRUE,all_other,0.1154,131.99,10.83863929,9.14,667,3990,463,92.6,0,0,0,FALSE,FALSE,FALSE,6.139884552226255,TRUE
TRUE,debt_consolidation,0.0933,281.2,10.126631100000001,0,712,3360.041667,0,0,0,NA,0,FALSE,TRUE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.0964,802.47,10.77895629,9.78,742,2550,8283,12.7,4,0,0,FALSE,FALSE,FALSE,9.022081222515475,TRUE
TRUE,credit_card,0.1091,505.16,11.61728548,10.86,687,3420.041667,NA,93.6,0,0,0,FALSE,FALSE,FALSE,10.74776657509999,TRUE
TRUE,home_improvement,0.0743,180.23,10.62861778,2.32,772,2610.041667,2650,6.6,0,0,0,FALSE,FALSE,FALSE,7.8826922062890254,TRUE
TRUE,small_business,0.0933,798.84,11.51292546,1.57,762,6359.041667,17,0.1,5,0,0,TRUE,FALSE,FALSE,NA,TRUE
TRUE,all_other,0.0933,319.54,10.50506754,19.46,727,4470.041667,827,6.6,2,0,0,TRUE,FALSE,FALSE,6.71901315438526,TRUE
TRUE,debt_consolidation,0.0964,32.1,NA,18,702,1200.041667,961,26,2,0,0,FALSE,FALSE,FALSE,6.8690144506657065,TRUE
TRUE,debt_consolidation,0.0964,192.6,9.798127037,2.87,697,1199.041667,1554,29.3,1,0,0,FALSE,FALSE,FALSE,7.349230824613334,TRUE
TRUE,home_improvement,0.1407,764.64,11.813030060000001,3.66,672,5790,10753,52.3,2,NA,0,TRUE,TRUE,FALSE,9.283033057369623,TRUE
TRUE,all_other,0.0712,30.94,11.69524702,0.65,792,3810.041667,2227,3.8,1,0,0,FALSE,FALSE,FALSE,7.708859601047175,TRUE
TRUE,credit_card,0.0901,381.66,11.51961693,6.64,722,NA,7606,18.6,0,0,NA,FALSE,FALSE,TRUE,8.936824154997302,TRUE
TRUE,debt_consolidation,0.1249,301.04,11.00209984,4.64,662,2222,8355,34.4,0,NA,0,TRUE,TRUE,FALSE,9.030735122676456,TRUE
TRUE,credit_card,0.1438,687.25,11.32659589,16.05,667,2190,27293,86.6,0,0,0,FALSE,FALSE,FALSE,10.21442217679806,TRUE
TRUE,debt_consolidation,0.0964,320.99,11.1124479,3.6,712,2850,10157,26.2,0,NA,0,FALSE,TRUE,FALSE,9.22601685136119,TRUE
TRUE,small_business,0.147,NA,11.3736634,5.79,677,4739,4209,75.2,2,0,0,TRUE,FALSE,FALSE,8.345217926676428,TRUE
TRUE,credit_card,0.0807,250.95,10.89673933,10.44,767,3449.041667,0,0,1,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,all_other,0.0743,87.01,10.28793329,3.96,767,3930,1773,5,1,0,0,FALSE,FALSE,FALSE,7.480992162869525,TRUE
TRUE,all_other,0.0775,62.45,10.08580911,2.4,742,2290.041667,949,55.8,1,0,0,TRUE,FALSE,FALSE,6.856461984594587,TRUE
TRUE,home_improvement,0.1375,NA,11.22524339,19.78,687,2399.041667,12308,43.6,2,0,0,TRUE,FALSE,FALSE,9.418085981110297,TRUE
TRUE,credit_card,0.1059,244.09,10.59600954,12.1,687,4019,7914,30.8,3,NA,0,FALSE,TRUE,FALSE,8.976514972315112,TRUE
TRUE,debt_consolidation,0.1438,687.25,10.65725935,15.7,672,3690,9150,96.3,0,0,0,FALSE,FALSE,FALSE,9.121618441915379,TRUE
TRUE,debt_consolidation,0.1122,656.86,10.55986701,14.04,702,1800,21777,53.7,3,0,0,FALSE,FALSE,FALSE,9.988655564906006,TRUE
TRUE,all_other,0.128,537.57,11.48440253,12.43,667,2580,4281,63,3,0,0,FALSE,FALSE,FALSE,8.362175469149628,TRUE
TRUE,debt_consolidation,0.0964,320.99,10.12502982,8.17,712,3300,4475,63,0,0,0,FALSE,FALSE,FALSE,8.406485069431817,TRUE
TRUE,debt_consolidation,0.0996,386.99,11.51292546,8.17,707,3839.041667,25413,45.2,2,0,0,FALSE,FALSE,FALSE,10.14305548226448,TRUE
TRUE,small_business,0.0838,315.12,11.58058411,2.28,742,4740,15043,65.2,2,0,0,FALSE,FALSE,FALSE,9.618734519590227,TRUE
TRUE,major_purchase,0.1059,292.91,10.16277015,5.56,682,1350.041667,6353,39.5,2,0,0,FALSE,FALSE,FALSE,8.756839814829462,TRUE
TRUE,debt_consolidation,0.0807,125.48,9.980448594,10.33,742,1920.041667,3737,55.8,1,0,0,FALSE,FALSE,FALSE,8.226305988015508,TRUE
TRUE,debt_consolidation,0.0933,383.45,11.13663073,7.47,717,5580.041667,11370,41.6,0,NA,0,FALSE,TRUE,FALSE,9.338821533624722,TRUE
TRUE,debt_consolidation,0.1343,523.78,10.49127422,17.4,667,NA,18403,73.3,0,NA,0,FALSE,TRUE,FALSE,9.82032331127536,TRUE
TRUE,all_other,0.1217,199.78,11.69524702,6.81,662,2041.041667,19504,77.3,0,0,0,FALSE,FALSE,FALSE,9.878426121940757,TRUE
TRUE,debt_consolidation,0.0933,575.17,11.53272809,16.95,747,3630,10463,8.2,2,0,0,FALSE,FALSE,FALSE,9.25569607369698,TRUE
TRUE,debt_consolidation,0.0901,95.42,NA,6.72,707,3329,2808,51.1,3,NA,0,FALSE,TRUE,FALSE,7.940583827104244,TRUE
TRUE,debt_consolidation,0.0901,477.07,11.17043516,6.88,742,4589.041667,6297,14.5,0,0,0,FALSE,FALSE,FALSE,8.74798740166097,TRUE
TRUE,all_other,0.0807,345.06,11.03488966,14.07,792,7867.041667,33060,21.7,0,0,0,FALSE,FALSE,FALSE,10.406109618951431,TRUE
TRUE,all_other,0.1122,155.19,9.893437217,23.03,717,2580,4500,13,0,0,0,TRUE,FALSE,FALSE,8.412054873292933,TRUE
TRUE,home_improvement,0.0996,644.97,11.21171226,13.28,732,1770,2344,9.8,1,0,0,FALSE,FALSE,FALSE,7.76004068088038,TRUE
TRUE,all_other,0.0712,92.8,11.01205017,1.19,797,6270.041667,2907,4,0,0,0,FALSE,FALSE,FALSE,7.97522083865341,TRUE
TRUE,debt_consolidation,0.0996,306.36,10.96819829,21.93,727,4593.041667,26218,28.7,2,0,0,FALSE,FALSE,FALSE,10.174239617765064,TRUE
TRUE,debt_consolidation,0.1154,143.53,9.998797732,24.71,707,1291.041667,5967,25.5,0,0,0,FALSE,FALSE,FALSE,8.694167141883597,TRUE
TRUE,credit_card,0.0964,288.89,11.62625415,10.36,702,6119,27786,85.5,2,0,NA,TRUE,FALSE,TRUE,10.23232356440836,TRUE
TRUE,all_other,0.0933,87.88,11.62625415,13.46,702,6120,27786,85.5,2,0,NA,TRUE,FALSE,TRUE,10.23232356440836,TRUE
TRUE,all_other,0.0901,381.66,11.69524702,4.28,722,4080.041667,7335,45.8,1,NA,0,FALSE,TRUE,FALSE,8.9005490139363,TRUE
TRUE,debt_consolidation,0.1122,197.06,10.80972795,0,672,2519,0,0,1,NA,0,FALSE,TRUE,FALSE,NA,FALSE
TRUE,credit_card,0.0807,83.92,10.59663473,16.68,737,6988,19210,48.3,0,0,0,FALSE,FALSE,FALSE,9.863238310628443,TRUE
TRUE,small_business,0.0964,481.48,10.59663473,4.05,717,2759.041667,11601,85.9,3,0,0,FALSE,FALSE,FALSE,9.358932776026009,TRUE
TRUE,debt_consolidation,0.0996,253.16,10.16585182,6.14,697,2040.041667,991,34.2,1,0,0,FALSE,FALSE,FALSE,6.899723107284872,TRUE
TRUE,all_other,0.0743,77.69,NA,2.45,762,6240,NA,9.4,5,NA,0,FALSE,TRUE,FALSE,11.858555639376206,TRUE
TRUE,all_other,0.1014,97,11.69524702,8.71,687,2311.041667,199,1.1,1,NA,0,FALSE,TRUE,FALSE,NA,TRUE
TRUE,all_other,0.1046,259.87,11.69524702,11.28,692,5018.041667,NA,80.6,1,0,0,TRUE,FALSE,FALSE,11.060069962557527,TRUE
TRUE,home_improvement,0.0743,124.3,11.04292184,5.82,772,5430,773,4.8,0,0,0,FALSE,FALSE,FALSE,6.651571873589727,TRUE
TRUE,debt_consolidation,0.133,67.68,9.798127037,22,662,1470,1042,37.2,3,NA,0,FALSE,TRUE,FALSE,6.949856455000773,TRUE
TRUE,debt_consolidation,0.133,406.07,10.20359214,7.16,662,1530.041667,137,3.2,1,NA,0,TRUE,TRUE,FALSE,NA,TRUE
TRUE,credit_card,0.0983,241.41,11.47210347,2.69,712,4709,1944,47.4,0,0,NA,FALSE,FALSE,TRUE,7.573017256052546,TRUE
TRUE,small_business,0.1393,170.72,10.54534144,20.72,662,7109.041667,16613,18.3,1,NA,0,TRUE,TRUE,FALSE,9.718000992399016,TRUE
TRUE,educational,0.0838,293.85,NA,0,737,1139,0,0,1,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,credit_card,0.133,318.09,10.81977828,17.04,662,6179,5181,97.8,3,0,NA,FALSE,FALSE,TRUE,8.552946361122055,TRUE
TRUE,major_purchase,0.092,63.79,10.08580911,18.65,727,3455.041667,597,14.2,2,NA,0,FALSE,TRUE,FALSE,6.393590753950631,TRUE
TRUE,all_other,0.0743,217.52,11.00209984,1.72,807,7230,3202,1.1,1,0,0,FALSE,FALSE,FALSE,8.071843149609158,TRUE
TRUE,credit_card,0.1236,667.74,11.79810441,13.42,687,3420.041667,NA,92.7,0,0,0,FALSE,FALSE,FALSE,10.738286193554881,TRUE
TRUE,debt_consolidation,0.1236,133.55,10.81977828,8.66,662,6839.041667,9380,44.1,1,0,NA,TRUE,FALSE,TRUE,9.14644164612595,TRUE
TRUE,debt_consolidation,0.1014,421.14,10.59663473,17.01,752,4349,35944,56.2,2,0,0,FALSE,FALSE,FALSE,10.489745271417972,TRUE
TRUE,all_other,0.1362,339.94,10.80972795,1.21,672,2519,0,0,0,NA,0,FALSE,TRUE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.10780000000000001,365.51,11.00209984,14.26,702,6780.041667,7973,89.6,0,0,0,FALSE,FALSE,FALSE,8.983941527941301,TRUE
TRUE,debt_consolidation,0.0807,313.69,10.11050172,9.95,752,5167,8522,21.7,1,0,0,FALSE,FALSE,FALSE,9.050523670522297,TRUE
TRUE,credit_card,0.1583,NA,11.69524702,18.08,677,3330,NA,86.1,2,NA,0,FALSE,TRUE,FALSE,11.050524859350896,TRUE
TRUE,debt_consolidation,0.1362,316.99,10.30895266,21.88,667,1601.041667,7429,82.5,0,0,0,FALSE,FALSE,FALSE,8.913281137711804,TRUE
TRUE,small_business,0.1236,701.12,10.77895629,0.85,682,2579,639,13.6,1,0,0,TRUE,FALSE,FALSE,6.461468176353717,TRUE
TRUE,debt_consolidation,0.1014,485,11.38845009,13.73,732,5489,14903,35.3,0,0,0,FALSE,FALSE,FALSE,9.609384912281424,TRUE
TRUE,debt_consolidation,0.1236,133.55,10.59653473,9.48,662,4080.041667,2923,28.4,3,0,0,FALSE,FALSE,FALSE,7.980707820869669,TRUE
TRUE,credit_card,0.0838,362.39,11.58058411,8.16,757,5790,18314,50.6,1,0,0,FALSE,FALSE,FALSE,9.815475675212914,TRUE
TRUE,all_other,0.0712,108.27,10.26813067,0,777,3034.041667,150,7.5,1,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,all_other,0.1236,240.39,9.757305042,4.58,662,3840.041667,0,0,2,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,all_other,0.0743,62.15,11.12714533,9.99,767,8190.041667,2475,5.4,1,NA,0,FALSE,TRUE,FALSE,7.814399633804487,TRUE
TRUE,all_other,0.0838,66.18,9.893437217,2.36,722,5790,1489,62,1,0,0,FALSE,FALSE,FALSE,7.306531398939505,TRUE
TRUE,debt_consolidation,0.1109,327.82,10.63344871,19.32,702,2849,15368,87.1,0,0,0,FALSE,FALSE,FALSE,9.640107772607312,TRUE
TRUE,all_other,0.0743,69.14,11.69524702,7.67,762,6007.041667,21521,29.5,1,0,0,TRUE,FALSE,FALSE,9.976830946760337,TRUE
TRUE,home_improvement,0.10780000000000001,313.3,11.02190247,14.06,702,5700.041667,4781,15.5,2,0,0,TRUE,FALSE,FALSE,8.47261414801827,TRUE
TRUE,debt_consolidation,0.1141,329.34,11.27090486,14.03,692,4470.041667,8473,27.6,3,NA,NA,FALSE,TRUE,TRUE,9.044757931186505,TRUE
TRUE,all_other,0.1236,292.97,10.727663,15.53,677,1848,8494,44.2,1,0,0,FALSE,FALSE,FALSE,9.047233034106032,TRUE
TRUE,all_other,0.0838,315.12,11.15051985,14.03,762,5519,11333,45.5,5,0,0,FALSE,FALSE,FALSE,9.335562336729565,TRUE
TRUE,debt_consolidation,0.0807,225.86,11.02190247,17,762,5340.041667,9366,40.7,4,0,0,TRUE,FALSE,FALSE,9.14494815320913,TRUE
TRUE,major_purchase,0.0838,63.03,10.46493024,18.96,742,2190,4922,30.6,0,0,0,FALSE,FALSE,FALSE,8.5016733797582,TRUE
TRUE,debt_consolidation,0.1267,536.57,11.42081018,10.13,677,5280.041667,23129,79.8,0,NA,0,TRUE,TRUE,FALSE,10.048885755225484,TRUE
TRUE,small_business,0.1204,126.29,11.05089001,12.5,667,3300,29736,80.2,3,0,0,FALSE,FALSE,FALSE,10.300147340682555,TRUE
TRUE,credit_card,0.0951,192.23,11.60823564,16.87,722,8519.041667,NA,41.1,1,0,0,FALSE,FALSE,FALSE,11.115919477403699,TRUE
TRUE,all_other,0.1014,97,10.77895629,0,692,5160,0,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.092,318.93,11.25480219,5.93,727,4800,11496,26.6,0,0,0,FALSE,FALSE,FALSE,9.34984141075374,TRUE
TRUE,credit_card,0.10780000000000001,228.45,10.50506754,7.76,687,2010.041667,6999,65.7,0,0,0,FALSE,FALSE,FALSE,8.85366542803745,TRUE
TRUE,all_other,0.1172,72.78,10.57821615,17.2,667,1410,4863,69.5,0,NA,0,FALSE,TRUE,FALSE,8.489616423646003,TRUE
TRUE,all_other,0.1141,16.47,9.878169745,3.69,667,8820,12229,90.6,0,0,NA,FALSE,FALSE,TRUE,9.411647228681218,TRUE
TRUE,all_other,0.0775,124.89,10.96127785,1.33,767,2485.041667,2325,8.2,0,0,0,FALSE,FALSE,FALSE,7.75190533307861,TRUE
TRUE,all_other,0.1109,262.26,11.1844214,5.12,687,1949.041667,14653,95.1,0,0,0,TRUE,FALSE,FALSE,9.592468614719909,TRUE
TRUE,credit_card,0.0838,236.34,11.22524339,6.06,742,3149.041667,4286,40.4,0,0,0,FALSE,FALSE,FALSE,8.363342466597977,TRUE
TRUE,debt_consolidation,0.1204,265.87,10.70738554,16.06,677,1949.041667,8009,68.5,0,0,0,FALSE,FALSE,FALSE,8.988446040062405,TRUE
TRUE,debt_consolidation,0.0775,101.47,10.49127422,2.73,742,2550,2353,12.4,0,0,0,TRUE,FALSE,FALSE,7.763871287820222,TRUE
TRUE,debt_consolidation,0.0775,218.55,10.81769612,10.37,767,4410,6634,9.4,0,0,0,FALSE,FALSE,FALSE,8.800113946766308,TRUE
TRUE,debt_consolidation,0.1014,38.8,10.30895266,19.76,702,4529.041667,0,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,credit_card,0.1141,247,11.1844214,14.65,682,3329,5608,47.1,0,0,0,FALSE,FALSE,FALSE,8.632127729508337,TRUE
TRUE,debt_consolidation,0.1299,673.79,10.77895629,18.98,682,4830.041667,13649,42.4,1,0,0,TRUE,FALSE,FALSE,9.521494800613105,TRUE
TRUE,all_other,0.10780000000000001,79.96,10.54534144,14.84,677,4140.041667,9973,33.8,0,0,0,FALSE,FALSE,FALSE,9.2077369861060685,TRUE
TRUE,debt_consolidation,0.1204,498.51,10.75790288,17.95,677,2609,16502,63,0,0,0,FALSE,FALSE,FALSE,9.711297461543568,TRUE
TRUE,debt_consolidation,0.1488,692.14,11.23848862,7.11,667,3899.041667,15773,95,0,0,0,TRUE,FALSE,FALSE,9.666118293957936,TRUE
TRUE,small_business,0.0951,800.95,11.08214255,2.14,777,4559.041667,3326,14.3,NA,0,0,FALSE,FALSE,FALSE,8.109826276018477,TRUE
TRUE,debt_consolidation,0.0983,289.69,9.980448594,4.83,712,1620.041667,7263,39,0,0,0,FALSE,FALSE,FALSE,8.890685920281129,TRUE
